,Instance,Model,X,Y,R_sq_log,Score
170,PCHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.06337804  0.20485392]
 [-0.09042043  0.20758864]
 [-0.1198101   0.21059689]
 ...
 [ 0.24117136  0.24212244]
 [ 0.25349887  0.2406613 ]
 [ 0.24553082  0.24132487]]","[[5.21814591]
 [3.72610949]
 [4.17737453]
 ...
 [5.82461775]
 [8.3041178 ]
 [9.2231159 ]]",1.9615627908827529
171,PCHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.04262929  0.38622808]
 [ 0.07878925  0.38599098]
 [ 0.11454352  0.38582776]
 ...
 [-0.45397522  0.2841391 ]
 [-0.45832104  0.31254132]
 [-0.43753386  0.32195652]]","[[ 5.88579637]
 [ 3.12422858]
 [ 4.68253521]
 ...
 [10.15106603]
 [ 3.9503774 ]
 [10.43427453]]",2.1296941576491326
172,PCHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.0623966  -0.08890002]
 [ 0.0621564  -0.11640059]
 [ 0.06308762 -0.14611229]
 ...
 [ 0.00434969  0.207272  ]
 [-0.00261468  0.21876466]
 [-0.00737558  0.20996961]]","[[5.28482031]
 [3.14773073]
 [4.85208999]
 ...
 [7.80146313]
 [5.10121952]
 [7.51678368]]",1.9422586972507812
173,PCHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-22.514077   -22.14532804]
 [-22.23244727 -23.16443494]
 [-21.93993816 -24.28613892]
 ...
 [ -6.7246639   44.25756006]
 [ -5.90116185  42.62336226]
 [ -6.47983961  40.91309643]]","[[0.12126278]
 [0.03567059]
 [0.00433237]
 ...
 [0.45762119]
 [0.44578928]
 [0.60781452]]",0.7441891409105318
174,PCHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-2.12851828  6.59968855]
 [-2.53622631  6.74643818]
 [-2.65808472  6.79665183]
 ...
 [14.03800231  9.09440754]
 [14.30295369  8.83703792]
 [14.51564317  8.71571779]]","[[ 9.34481882]
 [10.52412454]
 [11.66480458]
 ...
 [ 0.97497579]
 [ 1.43902653]
 [ 1.7036466 ]]",1.5398038914768784
175,PCHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.03263087 -0.07126322]
 [ 0.00670517 -0.070277  ]
 [-0.02190407 -0.06913004]
 ...
 [-0.11734263  0.0284989 ]
 [-0.10295387  0.02760356]
 [-0.10888872  0.0275986 ]]","[[ 5.6453055 ]
 [ 3.74172856]
 [ 4.52817059]
 ...
 [10.96348417]
 [ 6.04193443]
 [ 5.56278982]]",2.074405035110135
176,PCHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10450759  0.12861996]
 [ 0.06953572  0.12684356]
 [ 0.02567632  0.12950646]
 ...
 [-0.20701771 -0.04183994]
 [-0.1733941  -0.0378509 ]
 [-0.17690675 -0.04382382]]","[[3.95070862]
 [2.99549336]
 [2.70436274]
 ...
 [7.65957808]
 [5.87277235]
 [5.30857012]]",2.15656305923432
177,PCHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.09458732 -0.01279469]
 [ 0.11059355 -0.0318136 ]
 [ 0.12962251 -0.05191193]
 ...
 [ 0.30488306 -0.01700607]
 [ 0.28789534 -0.01172652]
 [ 0.28618618 -0.01957834]]","[[ 5.76155362]
 [ 3.00777393]
 [ 5.36098695]
 ...
 [11.40289126]
 [ 5.9287915 ]
 [ 6.70729333]]",2.0477306320057282
178,PCHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ -4.16232313   4.13860331]
 [ -4.43569849   1.56312993]
 [ -4.59381401  -0.64423605]
 ...
 [ 11.03463188 -31.68623568]
 [ 12.91075496 -29.06892374]
 [ 12.96125693 -26.24634228]]","[[0.03114159]
 [0.01403722]
 [0.00482483]
 ...
 [0.22301178]
 [0.07730927]
 [0.04873394]]",1.030419861896344
179,PCHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[3.49592564 1.18386045]
 [2.8480598  1.07623039]
 [2.66089028 1.11972563]
 ...
 [4.42226379 6.28252937]
 [4.35180124 5.41243835]
 [4.12631887 4.45479029]]","[[ 5.28117758]
 [ 6.84196109]
 [10.53507956]
 ...
 [ 0.56662523]
 [ 0.79464719]
 [ 1.02144645]]",1.604370143695783
180,PFEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.8390429  -0.14881507]
 [ 0.81965922 -0.16206246]
 [ 0.79888375 -0.17235194]
 ...
 [-0.53326569  0.05287908]
 [-0.53049851  0.0220451 ]
 [-0.53410058 -0.00686171]]","[[3.93252474]
 [5.18041413]
 [5.91855084]
 ...
 [5.19954347]
 [4.90304043]
 [0.06623452]]",0.939019377801616
181,PFEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.96559639 -0.55927952]
 [ 0.94665759 -0.52388053]
 [ 0.92539107 -0.49060035]
 ...
 [-0.649903    0.53525662]
 [-0.66573205  0.57164968]
 [-0.68547519  0.60012881]]","[[5.70016024]
 [4.11385551]
 [2.32949201]
 ...
 [5.67492554]
 [5.35922947]
 [5.22189558]]",1.0233752701341847
182,PFEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11242434 -0.05204926]
 [ 0.13275685 -0.0646973 ]
 [ 0.15477677 -0.07452704]
 ...
 [ 1.4813295  -0.00363801]
 [ 1.47652241 -0.0330286 ]
 [ 1.47876182 -0.0605885 ]]","[[5.26394116]
 [5.67298305]
 [6.64576126]
 ...
 [5.44695281]
 [5.02813663]
 [3.02086054]]",0.978968161051034
183,PFEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 35.54701138 -47.86211147]
 [ 35.20717645 -46.67224902]
 [ 34.83452332 -45.42785011]
 ...
 [-19.58590332  38.12657248]
 [-18.58992111  39.28506296]
 [-17.97392006  40.4139101 ]]","[[0.04286936]
 [0.08020671]
 [0.10631294]
 ...
 [0.15316839]
 [0.03292544]
 [0.01754103]]",0.03093003654192166
184,PFEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 8.36508374  0.93309152]
 [ 9.04531535  1.30052868]
 [ 9.21487576  1.40767657]
 ...
 [16.72671792 -7.2596332 ]
 [16.46089801 -7.25491331]
 [15.89525485 -7.11390688]]","[[ 8.57850884]
 [10.98716728]
 [ 7.24332071]
 ...
 [10.54050062]
 [15.54371531]
 [11.70189412]]",1.1211532070797416
185,PFEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.8390429  -0.14881507]
 [ 0.81965922 -0.16206246]
 [ 0.79888375 -0.17235194]
 ...
 [-0.53326569  0.05287908]
 [-0.53049851  0.0220451 ]
 [-0.53410058 -0.00686171]]","[[3.93252474]
 [5.18041413]
 [5.91855084]
 ...
 [5.19954347]
 [4.90304043]
 [0.06623452]]",0.939019377801616
186,PFEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.96559639 -0.55927952]
 [ 0.94665759 -0.52388053]
 [ 0.92539107 -0.49060035]
 ...
 [-0.649903    0.53525662]
 [-0.66573205  0.57164968]
 [-0.68547519  0.60012881]]","[[5.70016024]
 [4.11385551]
 [2.32949201]
 ...
 [5.67492554]
 [5.35922947]
 [5.22189558]]",1.0233752701341847
187,PFEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11242434 -0.05204926]
 [ 0.13275685 -0.0646973 ]
 [ 0.15477677 -0.07452704]
 ...
 [ 1.4813295  -0.00363801]
 [ 1.47652241 -0.0330286 ]
 [ 1.47876182 -0.0605885 ]]","[[5.26394116]
 [5.67298305]
 [6.64576126]
 ...
 [5.44695281]
 [5.02813663]
 [3.02086054]]",0.978968161051034
188,PFEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 35.54701138 -47.86211147]
 [ 35.20717645 -46.67224902]
 [ 34.83452332 -45.42785011]
 ...
 [-19.58590332  38.12657248]
 [-18.58992111  39.28506296]
 [-17.97392006  40.4139101 ]]","[[0.04286936]
 [0.08020671]
 [0.10631294]
 ...
 [0.15316839]
 [0.03292544]
 [0.01754103]]",0.03093003654192166
189,PFEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 8.36508374  0.93309152]
 [ 9.04531535  1.30052868]
 [ 9.21487576  1.40767657]
 ...
 [16.72671792 -7.2596332 ]
 [16.46089801 -7.25491331]
 [15.89525485 -7.11390688]]","[[ 8.57850884]
 [10.98716728]
 [ 7.24332071]
 ...
 [10.54050062]
 [15.54371531]
 [11.70189412]]",1.1211532070797416
190,PFHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.75281785  0.13303786]
 [ 0.73273248  0.14181956]
 [ 0.711062    0.14565392]
 ...
 [-0.6065623  -0.05110463]
 [-0.59834539 -0.02123203]
 [-0.60488624  0.00381584]]","[[7.86248108]
 [6.63162817]
 [7.19675076]
 ...
 [4.99658594]
 [5.11816483]
 [5.31499269]]",0.98401612110713
191,PFHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.86373719  0.44798753]
 [ 0.84006387  0.40748288]
 [ 0.81524644  0.37427777]
 ...
 [-0.72951641 -0.17951819]
 [-0.71758874 -0.113657  ]
 [-0.69904907 -0.09119698]]","[[4.79880035]
 [4.05005399]
 [3.82043642]
 ...
 [4.83124855]
 [6.44121693]
 [5.54683385]]",1.6076529117696823
192,PFHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11478189 -0.03398171]
 [ 0.13609357 -0.03779312]
 [ 0.15942146 -0.03709851]
 ...
 [ 1.47838735 -0.01713734]
 [ 1.46768512 -0.04409764]
 [ 1.47331014 -0.06424787]]","[[7.62768766]
 [7.06940967]
 [9.11421665]
 ...
 [5.96187732]
 [5.54853487]
 [4.83209151]]",0.9551266519010159
193,PFHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 26.48765135 -51.66091557]
 [ 26.33263068 -50.46458714]
 [ 26.06446883 -49.17384478]
 ...
 [ -4.82649304  54.29088961]
 [ -3.18956714  52.41983981]
 [ -0.88159564  51.89911442]]","[[0.58247387]
 [0.17664969]
 [0.74117602]
 ...
 [0.03165044]
 [0.04748827]
 [0.00799167]]",0.534854021981509
194,PFHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-3.13672237  5.95535052]
 [-2.92228235  5.51630163]
 [-2.87559263  5.40619985]
 ...
 [20.89390891  4.44189889]
 [20.91424664  3.41414802]
 [ 6.47194176 -1.87046434]]","[[ 6.22060095]
 [ 6.6882424 ]
 [ 1.96556726]
 ...
 [12.39871744]
 [11.07456271]
 [ 6.99317297]]",1.4425775310508087
195,PFHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.75281785  0.13303786]
 [ 0.73273248  0.14181956]
 [ 0.711062    0.14565392]
 ...
 [-0.6065623  -0.05110463]
 [-0.59834539 -0.02123203]
 [-0.60488624  0.00381584]]","[[7.86248108]
 [6.63162817]
 [7.19675076]
 ...
 [4.99658594]
 [5.11816483]
 [5.31499269]]",0.98401612110713
196,PFHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.86373719  0.44798753]
 [ 0.84006387  0.40748288]
 [ 0.81524644  0.37427777]
 ...
 [-0.72951641 -0.17951819]
 [-0.71758874 -0.113657  ]
 [-0.69904907 -0.09119698]]","[[4.79880035]
 [4.05005399]
 [3.82043642]
 ...
 [4.83124855]
 [6.44121693]
 [5.54683385]]",1.6076529117696823
197,PFHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11478189 -0.03398171]
 [ 0.13609357 -0.03779312]
 [ 0.15942146 -0.03709851]
 ...
 [ 1.47838735 -0.01713734]
 [ 1.46768512 -0.04409764]
 [ 1.47331014 -0.06424787]]","[[7.62768766]
 [7.06940967]
 [9.11421665]
 ...
 [5.96187732]
 [5.54853487]
 [4.83209151]]",0.9551266519010159
198,PFHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 26.48765135 -51.66091557]
 [ 26.33263068 -50.46458714]
 [ 26.06446883 -49.17384478]
 ...
 [ -4.82649304  54.29088961]
 [ -3.18956714  52.41983981]
 [ -0.88159564  51.89911442]]","[[0.58247387]
 [0.17664969]
 [0.74117602]
 ...
 [0.03165044]
 [0.04748827]
 [0.00799167]]",0.534854021981509
199,PFHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-3.13672237  5.95535052]
 [-2.92228235  5.51630163]
 [-2.87559263  5.40619985]
 ...
 [20.89390891  4.44189889]
 [20.91424664  3.41414802]
 [ 6.47194176 -1.87046434]]","[[ 6.22060095]
 [ 6.6882424 ]
 [ 1.96556726]
 ...
 [12.39871744]
 [11.07456271]
 [ 6.99317297]]",1.4425775310508087
200,SLEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.35660063  0.31456875]
 [ 0.33082842  0.3128236 ]
 [ 0.30439323  0.31108612]
 ...
 [-0.24058143  0.15506822]
 [-0.26701662  0.15333073]
 [-0.29278883  0.15158558]]","[[5.17963684]
 [2.55284136]
 [4.21441133]
 ...
 [3.43525131]
 [1.88858687]
 [5.27958359]]",1.0515981618262864
201,SLEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.33304869  0.38002929]
 [ 0.31164857  0.37932178]
 [ 0.29114684  0.37912279]
 ...
 [-0.25112851  0.15583508]
 [-0.27061283  0.14458839]
 [-0.29031827  0.13132923]]","[[2.51049585]
 [5.82265812]
 [4.01754793]
 ...
 [3.96473095]
 [4.61269843]
 [3.82331591]]",1.7626286180662143
202,SLEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.12194387  0.01972   ]
 [ 0.14816392  0.01268835]
 [ 0.17481573  0.00513329]
 ...
 [ 0.74586132 -0.09353964]
 [ 0.77251313 -0.1010947 ]
 [ 0.79873318 -0.10812635]]","[[5.30450478]
 [3.14928179]
 [3.73749238]
 ...
 [1.5205519 ]
 [2.14002794]
 [5.26316164]]",1.258945029515626
203,SLEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-12.9203671   23.9098402 ]
 [-12.96899287  22.814289  ]
 [-13.06934424  21.61123538]
 ...
 [ -8.4922316  -16.26138212]
 [ -7.94684261 -17.50926454]
 [ -7.55900373 -18.56453447]]","[[0.06773053]
 [0.12978944]
 [0.16362148]
 ...
 [0.09513633]
 [0.03411945]
 [0.05244174]]",0.3863519610745878
204,SLEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 7.58487923  6.88091109]
 [ 8.57608362  5.48463979]
 [ 9.00464004  4.64723208]
 ...
 [10.20836875  4.11607733]
 [10.13862212  3.96156014]
 [10.10113473  3.83867853]]","[[8.5088494 ]
 [2.20066609]
 [0.95959282]
 ...
 [1.15365159]
 [1.57786401]
 [3.57470267]]",1.547552931731788
205,SLEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.42845596 -0.11772659]
 [ 0.40221606 -0.11719316]
 [ 0.3753361  -0.1166674 ]
 ...
 [-0.66490495 -0.11504247]
 [-0.69178491 -0.11451671]
 [-0.71802481 -0.11398327]]","[[5.47448846]
 [2.7313345 ]
 [4.22087211]
 ...
 [3.11659191]
 [5.67434332]
 [5.81754961]]",1.3268781805390715
206,SLEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.51985542  0.10778088]
 [-0.48709713  0.10825015]
 [-0.45139683  0.11546131]
 ...
 [ 0.78541135  0.23509352]
 [ 0.81727218  0.24612853]
 [ 0.84875995  0.25288843]]","[[5.04735504]
 [5.0918938 ]
 [4.13896937]
 ...
 [8.76515783]
 [9.39237462]
 [7.57850784]]",1.9118509508019832
207,SLEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11350987  0.04810154]
 [ 0.14155484  0.04709277]
 [ 0.17007431  0.04563607]
 ...
 [ 1.18295277 -0.198939  ]
 [ 1.21147225 -0.2003957 ]
 [ 1.23951722 -0.20140447]]","[[5.52894506]
 [3.1938832 ]
 [3.22845374]
 ...
 [5.63195913]
 [6.4438926 ]
 [6.48582842]]",1.521131855944907
208,SLEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 36.57106609   7.14760122]
 [ 35.3185222    6.13322139]
 [ 33.84673589   4.91483293]
 ...
 [-49.88939514 -20.08733051]
 [-51.63696869 -20.02896163]
 [-53.1380415  -19.83251448]]","[[0.05107281]
 [0.02020202]
 [0.2037291 ]
 ...
 [0.04620813]
 [0.03488614]
 [0.08621499]]",0.6163577740686643
209,SLEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 3.87665952  7.12178931]
 [ 4.73936379  6.93781994]
 [ 5.12485064  6.48632428]
 ...
 [11.87493971  3.89247947]
 [11.60786394  3.69095299]
 [11.44550905  3.59479402]]","[[ 5.92937176]
 [ 1.9059194 ]
 [16.2852482 ]
 ...
 [ 3.57037917]
 [ 0.4108024 ]
 [ 2.15363414]]",1.539532662754844
210,SLHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.2478463   0.32398794]
 [ 0.23516455  0.33731544]
 [ 0.22005062  0.34995182]
 ...
 [-0.17234875  0.04266797]
 [-0.18746268  0.05530435]
 [-0.20014443  0.06863185]]","[[6.03570794]
 [4.49513681]
 [6.5062003 ]
 ...
 [6.00843064]
 [3.11923173]
 [6.75718954]]",1.5626496006691966
211,SLHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.26582318  0.65386154]
 [ 0.23690868  0.65715723]
 [ 0.20809151  0.65838161]
 ...
 [-0.14794013 -0.55668777]
 [-0.18149135 -0.53846095]
 [-0.21112515 -0.52237929]]","[[3.60159232]
 [4.44742615]
 [4.46810436]
 ...
 [4.89092486]
 [6.97047221]
 [7.2842736 ]]",1.5783709988633425
212,SLHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.08240402  0.01167892]
 [ 0.0920661   0.00246139]
 [ 0.10380705 -0.00799653]
 ...
 [ 0.52111952 -0.09210927]
 [ 0.53286047 -0.1025672 ]
 [ 0.54252255 -0.11178472]]","[[5.61488528]
 [4.18072092]
 [6.24813828]
 ...
 [5.12764289]
 [4.63459885]
 [6.02114947]]",1.3995387137505417
213,SLHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-43.36123753   5.20557287]
 [-42.60993699   6.30471682]
 [-41.8173156    7.47360329]
 ...
 [ 37.7379525  -10.01386735]
 [ 38.65243171  -8.86487532]
 [ 39.4829525   -7.83822129]]","[[0.06371109]
 [0.02441711]
 [0.03257303]
 ...
 [0.04914645]
 [0.02261406]
 [0.01515975]]",0.24744236064100666
214,SLHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 7.16298478  5.74257526]
 [ 7.25379626  6.28169452]
 [ 7.29349509  6.41116773]
 ...
 [13.61334081  1.67173056]
 [13.498839    1.83149682]
 [13.42964516  1.98191955]]","[[14.34304291]
 [11.2801618 ]
 [10.885262  ]
 ...
 [ 1.66212914]
 [ 1.28859257]
 [ 2.9105961 ]]",1.4578993437494343
215,SLHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.32502406 -0.12245858]
 [ 0.31631574 -0.13133764]
 [ 0.30503626 -0.13993517]
 ...
 [-0.55062283 -0.12764868]
 [-0.56190232 -0.13624621]
 [-0.57061064 -0.14512527]]","[[6.21165077]
 [4.97294931]
 [7.001625  ]
 ...
 [6.0262493 ]
 [6.95824744]
 [6.84985315]]",1.7253886712105193
216,SLHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.45537417 -0.20560668]
 [ 0.44010302 -0.20511331]
 [ 0.41588142 -0.20569557]
 ...
 [-0.76333359 -0.20893086]
 [-0.77930901 -0.23117547]
 [-0.79678891 -0.21684256]]","[[ 3.9667216 ]
 [ 4.99869425]
 [ 4.47833327]
 ...
 [12.52414799]
 [20.77315957]
 [ 9.34155352]]",1.740503711822096
217,SLHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.07017299  0.06627475]
 [ 0.0811953   0.06975947]
 [ 0.09460822  0.07235111]
 ...
 [ 0.90874348 -0.18658419]
 [ 0.9221564  -0.18399255]
 [ 0.93317871 -0.18050783]]","[[6.32200243]
 [4.05752855]
 [6.53938415]
 ...
 [8.89616405]
 [7.31048245]
 [8.51577975]]",1.7139131098932767
218,SLHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-33.15675631  12.67117972]
 [-32.61740005  10.4681417 ]
 [-31.71329813   8.3940322 ]
 ...
 [ 37.99608315 -30.50679544]
 [ 39.64025496 -30.98119258]
 [ 41.07667809 -31.2896925 ]]","[[0.33946348]
 [0.07687602]
 [0.02897902]
 ...
 [0.00375849]
 [0.01609438]
 [0.08018385]]",0.7736341103195513
219,SLHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 5.26343963  6.40059965]
 [ 5.35533022  6.879838  ]
 [ 5.38679353  7.10804182]
 ...
 [11.88888252  8.91737809]
 [11.47385282  8.9987062 ]
 [11.13989921  8.95386057]]","[[9.06244166]
 [3.71718991]
 [3.63973614]
 ...
 [2.59315583]
 [1.96920712]
 [2.53922472]]",1.6434464961956134
